Order_ID,Customer_ID,Product_ID,Order_Date,City,Country,Category,Product,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Cost_Amount,Profit_Amount,Order_Status,Sales_Channel,Payment_Method
ORD003798,CUST00348,PROD0401,2025-02-24,Dammam,Saudi Arabia,Beauty,Perfume,2,670.72,0.0,1341.44,1021.05,320.39,Returned,Online,Wallet
ORD003799,CUST00293,PROD0603,2026-06-03,Dubai,UAE,Sports,Dumbbells,4,2337.06,0.0,9348.24,6701.05,2647.19,Completed,Marketplace,Wallet
ORD003800,CUST00593,PROD0403,2026-09-30,Riyadh,Saudi Arabia,Beauty,Makeup Kit,2,601.82,0.05,1143.46,845.78,297.68,Completed,Retail Store,Cash
ORD003801,CUST01843,PROD0603,2025-01-12,Riyadh,Saudi Arabia,Sports,Dumbbells,3,2027.33,0.0,6081.99,4796.56,1285.43,Cancelled,Marketplace,Bank Transfer
ORD003802,CUST02393,PROD0202,2026-06-12,Riyadh,Saudi Arabia,Home Appliances,Refrigerator,2,1898.38,0.15,3227.25,2334.66,892.59,Cancelled,Retail Store,Wallet
ORD003803,CUST01184,PROD0103,2026-12-21,Jeddah,Saudi Arabia,Electronics,Headphones,2,534.12,0.0,1068.24,809.86,258.38,Completed,Online,Bank Transfer
ORD003804,CUST00445,PROD0402,2026-07-09,Riyadh,Saudi Arabia,Beauty,Skincare Set,2,2185.86,0.0,4371.72,3650.05,721.67,Completed,Online,Cash
ORD003805,CUST01430,PROD0402,2026-01-08,Jeddah,Saudi Arabia,Beauty,Skincare Set,1,484.79,0.0,484.79,336.68,148.11,Returned,Retail Store,Bank Transfer
ORD003806,CUST00301,PROD0304,2026-04-29,Riyadh,Saudi Arabia,Fashion,Handbag,3,1251.15,0.0,3753.45,2474.45,1279.0,Completed,Online,Card
ORD003807,CUST00878,PROD0401,2026-10-09,Sharjah,UAE,Beauty,Perfume,1,378.18,0.2,302.54,173.12,129.42,Completed,Online,Cash
ORD003808,CUST00002,PROD0104,2025-08-16,Jeddah,Saudi Arabia,Electronics,Smartwatch,1,2133.78,0.2,1707.02,1151.84,555.18,Completed,Marketplace,Bank Transfer
ORD003809,CUST01424,PROD0204,2026-09-15,Jeddah,Saudi Arabia,Home Appliances,Vacuum Cleaner,2,328.18,0.05,623.54,467.02,156.52,Cancelled,Retail Store,Cash
ORD003810,CUST01982,PROD0604,2025-11-03,Dammam,Saudi Arabia,Sports,Fitness Tracker,2,2122.43,0.2,3395.89,1995.35,1400.54,Completed,Online,Cash
ORD003811,CUST00283,PROD0201,2026-04-02,Jubail,Saudi Arabia,Home Appliances,Air Conditioner,5,1829.94,0.0,9149.7,6301.36,2848.34,Cancelled,Online,Wallet
ORD003812,CUST00941,PROD0102,2025-06-09,Jubail,Saudi Arabia,Electronics,Laptop,2,1571.85,0.05,2986.52,2307.08,679.44,Returned,Marketplace,Cash
ORD003813,CUST00959,PROD0203,2025-11-27,Riyadh,Saudi Arabia,Home Appliances,Microwave,4,1786.98,0.2,5718.34,3841.08,1877.26,Completed,Marketplace,Wallet
ORD003814,CUST01753,PROD0303,2025-08-13,Abu Dhabi,UAE,Fashion,T-Shirt,5,1528.94,0.15,6498.0,4799.01,1698.99,Returned,Marketplace,Cash
ORD003815,CUST00646,PROD0201,2026-12-30,Dubai,UAE,Home Appliances,Air Conditioner,1,1217.05,0.0,1217.05,1002.69,214.36,Completed,Marketplace,Cash
ORD003816,CUST00479,PROD0302,2026-05-19,Jeddah,Saudi Arabia,Fashion,Sneakers,3,2277.29,0.0,6831.87,5467.96,1363.91,Completed,Marketplace,Wallet
ORD003817,CUST01501,PROD0101,2026-04-01,Abu Dhabi,UAE,Electronics,Smartphone,3,1227.67,0.1,3314.71,2724.94,589.77,Completed,Retail Store,Card
ORD003818,CUST01637,PROD0302,2025-02-14,Sharjah,UAE,Fashion,Sneakers,4,2184.59,0.05,8301.44,6217.26,2084.18,Completed,Retail Store,Wallet
ORD003819,CUST01508,PROD0202,2025-08-02,Sharjah,UAE,Home Appliances,Refrigerator,4,1508.21,0.1,5429.56,3015.15,2414.41,Cancelled,Marketplace,Bank Transfer
ORD003820,CUST00126,PROD0604,2025-02-28,Dubai,UAE,Sports,Fitness Tracker,2,1838.02,0.1,3308.44,2379.15,929.29,Completed,Marketplace,Wallet
ORD003821,CUST02266,PROD0103,2026-10-06,Jeddah,Saudi Arabia,Electronics,Headphones,4,2253.55,0.2,7211.36,4506.86,2704.5,Returned,Retail Store,Cash
ORD003822,CUST01259,PROD0504,2026-09-08,Sharjah,UAE,Grocery,Olive Oil,3,2445.87,0.05,6970.73,4297.21,2673.52,Completed,Retail Store,Bank Transfer
ORD003823,CUST01170,PROD0603,2025-07-14,Riyadh,Saudi Arabia,Sports,Dumbbells,4,1652.43,0.0,6609.72,4844.41,1765.31,Completed,Retail Store,Card
ORD003824,CUST02074,PROD0304,2026-05-04,Jeddah,Saudi Arabia,Fashion,Handbag,4,923.8,0.0,3695.2,2320.1,1375.1,Returned,Retail Store,Wallet
ORD003825,CUST00493,PROD0101,2025-06-06,Abu Dhabi,UAE,Electronics,Smartphone,1,1832.32,0.0,1832.32,1018.69,813.63,Completed,Retail Store,Wallet
ORD003826,CUST01776,PROD0601,2026-09-02,Riyadh,Saudi Arabia,Sports,Yoga Mat,3,1968.56,0.15,5019.83,3766.54,1253.29,Completed,Marketplace,Card
ORD003827,CUST01455,PROD0401,2025-08-14,Dammam,Saudi Arabia,Beauty,Perfume,1,302.65,0.2,242.12,135.76,106.36,Returned,Retail Store,Card
ORD003828,CUST02392,PROD0201,2026-02-16,Jeddah,Saudi Arabia,Home Appliances,Air Conditioner,1,1557.8,0.0,1557.8,996.14,561.66,Completed,Retail Store,Cash
ORD003829,CUST00383,PROD0301,2025-07-24,Dubai,UAE,Fashion,Abaya,1,2178.32,0.05,2069.4,1227.07,842.33,Completed,Marketplace,Cash
ORD003830,CUST01251,PROD0203,2025-03-20,Jubail,Saudi Arabia,Home Appliances,Microwave,4,1261.27,0.0,5045.08,2974.99,2070.09,Completed,Retail Store,Card
ORD003831,CUST02259,PROD0304,2025-05-04,Dubai,UAE,Fashion,Handbag,3,73.44,0.2,176.26,137.87,38.39,Completed,Online,Cash
ORD003832,CUST02144,PROD0303,2026-04-16,Dubai,UAE,Fashion,T-Shirt,4,544.62,0.2,1742.78,1174.1,568.68,Cancelled,Retail Store,Cash
ORD003833,CUST01350,PROD0301,2025-08-06,Riyadh,Saudi Arabia,Fashion,Abaya,4,236.71,0.0,946.84,673.91,272.93,Completed,Marketplace,Cash
ORD003834,CUST00170,PROD0103,2026-05-31,Sharjah,UAE,Electronics,Headphones,4,2192.67,0.0,8770.68,7073.22,1697.46,Cancelled,Online,Bank Transfer
ORD003835,CUST01929,PROD0102,2026-08-25,Jeddah,Saudi Arabia,Electronics,Laptop,3,118.65,0.05,338.15,245.85,92.3,Completed,Online,Bank Transfer
ORD003836,CUST00679,PROD0102,2025-04-14,Dubai,UAE,Electronics,Laptop,2,204.6,0.2,327.36,273.35,54.01,Completed,Retail Store,Card
ORD003837,CUST01076,PROD0102,2026-01-28,Jubail,Saudi Arabia,Electronics,Laptop,4,822.12,0.15,2795.21,1790.64,1004.57,Completed,Marketplace,Card
ORD003838,CUST01691,PROD0602,2026-09-23,Riyadh,Saudi Arabia,Sports,Running Shoes,5,1283.74,0.05,6097.76,4343.72,1754.04,Completed,Marketplace,Card
ORD003839,CUST00421,PROD0601,2026-10-07,Sharjah,UAE,Sports,Yoga Mat,2,1094.36,0.2,1750.98,1011.83,739.15,Returned,Retail Store,Bank Transfer
ORD003840,CUST01395,PROD0603,2026-08-31,Sharjah,UAE,Sports,Dumbbells,2,1955.36,0.05,3715.18,2765.1,950.08,Cancelled,Marketplace,Wallet
ORD003841,CUST00365,PROD0402,2026-03-10,Riyadh,Saudi Arabia,Beauty,Skincare Set,5,2110.55,0.1,9497.48,6145.86,3351.62,Returned,Online,Bank Transfer
ORD003842,CUST01027,PROD0203,2025-11-27,Dammam,Saudi Arabia,Home Appliances,Microwave,1,374.56,0.0,374.56,218.1,156.46,Cancelled,Online,Bank Transfer
ORD003843,CUST02479,PROD0104,2025-05-23,Riyadh,Saudi Arabia,Electronics,Smartwatch,5,1603.72,0.05,7617.67,4875.94,2741.73,Returned,Marketplace,Bank Transfer
ORD003844,CUST01447,PROD0302,2026-06-24,Dubai,UAE,Fashion,Sneakers,3,1980.39,0.15,5049.99,3319.06,1730.93,Cancelled,Marketplace,Bank Transfer
ORD003845,CUST00778,PROD0204,2025-10-05,Jeddah,Saudi Arabia,Home Appliances,Vacuum Cleaner,3,1877.73,0.0,5633.19,3209.61,2423.58,Returned,Retail Store,Wallet
ORD003846,CUST01991,PROD0302,2025-08-21,Dammam,Saudi Arabia,Fashion,Sneakers,4,983.38,0.1,3540.17,2821.11,719.06,Completed,Marketplace,Wallet
ORD003847,CUST01307,PROD0102,2026-06-13,Abu Dhabi,UAE,Electronics,Laptop,5,2413.74,0.2,9654.96,5736.45,3918.51,Completed,Marketplace,Wallet
ORD003848,CUST01332,PROD0401,2026-07-25,Abu Dhabi,UAE,Beauty,Perfume,1,560.41,0.0,560.41,386.02,174.39,Completed,Marketplace,Card
ORD003849,CUST01372,PROD0602,2025-03-31,Dammam,Saudi Arabia,Sports,Running Shoes,3,1334.83,0.15,3403.82,2259.05,1144.77,Returned,Marketplace,Wallet
ORD003850,CUST00630,PROD0404,2026-05-07,Dammam,Saudi Arabia,Beauty,Hair Dryer,1,1644.58,0.2,1315.66,997.5,318.16,Completed,Marketplace,Wallet
ORD003851,CUST02306,PROD0202,2025-07-18,Sharjah,UAE,Home Appliances,Refrigerator,5,2425.41,0.0,12127.05,7078.48,5048.57,Completed,Marketplace,Wallet
ORD003852,CUST00433,PROD0402,2025-12-28,Riyadh,Saudi Arabia,Beauty,Skincare Set,1,1684.77,0.1,1516.29,838.2,678.09,Completed,Online,Bank Transfer
ORD003853,CUST00560,PROD0302,2026-03-17,Riyadh,Saudi Arabia,Fashion,Sneakers,3,2392.58,0.05,6818.85,4011.67,2807.18,Cancelled,Retail Store,Card
ORD003854,CUST02281,PROD0302,2025-01-26,Sharjah,UAE,Fashion,Sneakers,2,1617.14,0.15,2749.14,1794.33,954.81,Returned,Online,Card
ORD003855,CUST00458,PROD0203,2025-01-25,Sharjah,UAE,Home Appliances,Microwave,3,1511.86,0.0,4535.58,3149.49,1386.09,Completed,Retail Store,Wallet
ORD003856,CUST02223,PROD0401,2026-01-29,Abu Dhabi,UAE,Beauty,Perfume,4,82.26,0.05,312.59,210.24,102.35,Completed,Retail Store,Bank Transfer
ORD003857,CUST01170,PROD0101,2026-05-22,Dubai,UAE,Electronics,Smartphone,5,1181.28,0.2,4725.12,3793.18,931.94,Completed,Online,Wallet
ORD003858,CUST02465,PROD0404,2025-10-28,Riyadh,Saudi Arabia,Beauty,Hair Dryer,5,737.92,0.05,3505.12,2661.92,843.2,Returned,Retail Store,Card
ORD003859,CUST01033,PROD0201,2025-12-05,Dubai,UAE,Home Appliances,Air Conditioner,1,1329.33,0.1,1196.4,741.39,455.01,Completed,Retail Store,Cash
ORD003860,CUST00950,PROD0503,2025-09-24,Abu Dhabi,UAE,Grocery,Snacks,2,2028.84,0.2,3246.14,2341.09,905.05,Returned,Marketplace,Bank Transfer
ORD003861,CUST01851,PROD0201,2026-04-06,Sharjah,UAE,Home Appliances,Air Conditioner,5,2424.59,0.2,9698.36,6648.4,3049.96,Completed,Marketplace,Wallet
ORD003862,CUST01931,PROD0104,2026-11-24,Dubai,UAE,Electronics,Smartwatch,2,390.38,0.2,624.61,512.19,112.42,Returned,Online,Card
ORD003863,CUST00098,PROD0301,2026-04-01,Sharjah,UAE,Fashion,Abaya,5,1290.69,0.2,5162.76,3610.44,1552.32,Completed,Online,Cash
ORD003864,CUST02165,PROD0202,2025-12-26,Jeddah,Saudi Arabia,Home Appliances,Refrigerator,1,172.94,0.1,155.65,105.51,50.14,Completed,Online,Wallet
ORD003865,CUST00090,PROD0303,2025-03-09,Dubai,UAE,Fashion,T-Shirt,3,2490.4,0.2,5976.96,3380.38,2596.58,Completed,Marketplace,Wallet
ORD003866,CUST02081,PROD0402,2026-02-16,Sharjah,UAE,Beauty,Skincare Set,3,2243.62,0.2,5384.69,3910.0,1474.69,Returned,Marketplace,Wallet
ORD003867,CUST00302,PROD0201,2026-05-06,Abu Dhabi,UAE,Home Appliances,Air Conditioner,1,1744.32,0.05,1657.1,1041.9,615.2,Cancelled,Online,Wallet
ORD003868,CUST01861,PROD0404,2025-02-18,Riyadh,Saudi Arabia,Beauty,Hair Dryer,3,1416.97,0.05,4038.36,2325.13,1713.23,Completed,Retail Store,Card
ORD003869,CUST01700,PROD0601,2026-11-18,Jubail,Saudi Arabia,Sports,Yoga Mat,1,335.24,0.05,318.48,230.1,88.38,Completed,Retail Store,Card
ORD003870,CUST01024,PROD0201,2026-07-18,Abu Dhabi,UAE,Home Appliances,Air Conditioner,4,2257.63,0.05,8578.99,5006.93,3572.06,Completed,Marketplace,Wallet
ORD003871,CUST01661,PROD0203,2025-04-12,Jubail,Saudi Arabia,Home Appliances,Microwave,3,1342.55,0.0,4027.65,3019.91,1007.74,Completed,Marketplace,Wallet
ORD003872,CUST00137,PROD0203,2025-08-04,Riyadh,Saudi Arabia,Home Appliances,Microwave,1,239.85,0.0,239.85,178.92,60.93,Cancelled,Marketplace,Wallet
ORD003873,CUST01800,PROD0101,2026-03-14,Dubai,UAE,Electronics,Smartphone,3,1537.42,0.1,4151.03,3464.63,686.4,Completed,Marketplace,Bank Transfer
ORD003874,CUST02327,PROD0502,2026-12-01,Riyadh,Saudi Arabia,Grocery,Dates,5,1406.17,0.0,7030.85,4863.12,2167.73,Completed,Marketplace,Cash
ORD003875,CUST01133,PROD0602,2026-07-23,Dubai,UAE,Sports,Running Shoes,3,2427.01,0.0,7281.03,5349.14,1931.89,Returned,Online,Bank Transfer
ORD003876,CUST00672,PROD0203,2026-07-13,Jubail,Saudi Arabia,Home Appliances,Microwave,4,264.6,0.15,899.64,560.48,339.16,Completed,Retail Store,Cash
ORD003877,CUST00187,PROD0102,2025-06-08,Dammam,Saudi Arabia,Electronics,Laptop,1,790.49,0.1,711.44,602.99,108.45,Completed,Marketplace,Card
ORD003878,CUST02260,PROD0402,2026-05-04,Jubail,Saudi Arabia,Beauty,Skincare Set,2,345.38,0.15,587.15,389.83,197.32,Completed,Retail Store,Bank Transfer
ORD003879,CUST01240,PROD0203,2026-11-17,Dammam,Saudi Arabia,Home Appliances,Microwave,5,2235.68,0.0,11178.4,9454.34,1724.06,Completed,Marketplace,Cash
ORD003880,CUST00573,PROD0603,2025-08-30,Jeddah,Saudi Arabia,Sports,Dumbbells,4,1905.76,0.1,6860.74,3792.09,3068.65,Completed,Online,Cash
ORD003881,CUST00370,PROD0304,2025-01-05,Jubail,Saudi Arabia,Fashion,Handbag,3,679.06,0.0,2037.18,1309.62,727.56,Returned,Marketplace,Cash
ORD003882,CUST01052,PROD0602,2026-08-19,Dubai,UAE,Sports,Running Shoes,3,2021.93,0.1,5459.21,3925.72,1533.49,Completed,Online,Wallet
ORD003883,CUST01269,PROD0204,2025-12-27,Jubail,Saudi Arabia,Home Appliances,Vacuum Cleaner,3,1113.44,0.1,3006.29,1731.5,1274.79,Cancelled,Marketplace,Card
ORD003884,CUST00567,PROD0501,2026-04-04,Abu Dhabi,UAE,Grocery,Coffee,4,1659.21,0.05,6305.0,3508.03,2796.97,Returned,Marketplace,Cash
ORD003885,CUST00685,PROD0303,2025-09-05,Dubai,UAE,Fashion,T-Shirt,4,1734.58,0.1,6244.49,4010.98,2233.51,Completed,Retail Store,Wallet
ORD003886,CUST02265,PROD0403,2026-07-20,Dubai,UAE,Beauty,Makeup Kit,5,2252.35,0.15,9572.49,7508.49,2064.0,Completed,Marketplace,Card
ORD003887,CUST02280,PROD0402,2026-11-04,Jubail,Saudi Arabia,Beauty,Skincare Set,3,960.12,0.15,2448.31,1669.67,778.64,Cancelled,Retail Store,Wallet
ORD003888,CUST01196,PROD0201,2026-02-26,Dammam,Saudi Arabia,Home Appliances,Air Conditioner,3,1686.32,0.05,4806.01,2882.81,1923.2,Completed,Marketplace,Card
ORD003889,CUST00618,PROD0304,2025-01-15,Dammam,Saudi Arabia,Fashion,Handbag,2,384.43,0.0,768.86,625.81,143.05,Completed,Retail Store,Wallet
ORD003890,CUST02464,PROD0402,2026-07-27,Abu Dhabi,UAE,Beauty,Skincare Set,3,2365.94,0.1,6388.04,4262.49,2125.55,Cancelled,Retail Store,Card
ORD003891,CUST00987,PROD0603,2025-05-02,Abu Dhabi,UAE,Sports,Dumbbells,5,1718.81,0.0,8594.05,6408.56,2185.49,Completed,Marketplace,Wallet
ORD003892,CUST00363,PROD0601,2025-10-04,Jeddah,Saudi Arabia,Sports,Yoga Mat,3,245.86,0.2,590.06,469.49,120.57,Completed,Retail Store,Card
ORD003893,CUST02116,PROD0102,2026-07-12,Riyadh,Saudi Arabia,Electronics,Laptop,2,743.79,0.05,1413.2,1171.95,241.25,Returned,Online,Bank Transfer
ORD003894,CUST00700,PROD0101,2026-03-29,Dubai,UAE,Electronics,Smartphone,2,1282.72,0.1,2308.9,1276.51,1032.39,Cancelled,Retail Store,Cash
ORD003895,CUST02220,PROD0301,2026-01-25,Sharjah,UAE,Fashion,Abaya,3,646.0,0.0,1938.0,1299.64,638.36,Cancelled,Retail Store,Wallet
ORD003896,CUST01608,PROD0104,2025-10-21,Jeddah,Saudi Arabia,Electronics,Smartwatch,1,1459.85,0.2,1167.88,752.74,415.14,Returned,Retail Store,Card
ORD003897,CUST01541,PROD0104,2026-07-28,Dammam,Saudi Arabia,Electronics,Smartwatch,3,821.52,0.0,2464.56,1686.89,777.67,Completed,Online,Card
ORD003898,CUST01178,PROD0504,2026-08-21,Jeddah,Saudi Arabia,Grocery,Olive Oil,1,136.67,0.15,116.17,69.97,46.2,Completed,Retail Store,Cash
ORD003899,CUST01123,PROD0604,2026-03-22,Dubai,UAE,Sports,Fitness Tracker,4,773.43,0.1,2784.35,2142.79,641.56,Cancelled,Online,Wallet
ORD003900,CUST00066,PROD0101,2025-07-29,Riyadh,Saudi Arabia,Electronics,Smartphone,5,1600.4,0.05,7601.9,4658.78,2943.12,Completed,Marketplace,Bank Transfer
ORD003901,CUST01971,PROD0204,2026-08-13,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,2165.04,0.15,1840.28,1309.87,530.41,Completed,Online,Card
ORD003902,CUST02323,PROD0102,2026-12-15,Dammam,Saudi Arabia,Electronics,Laptop,3,753.5,0.0,2260.5,1841.47,419.03,Cancelled,Retail Store,Card
ORD003903,CUST02390,PROD0403,2025-10-29,Jeddah,Saudi Arabia,Beauty,Makeup Kit,3,595.84,0.0,1787.52,1038.12,749.4,Completed,Marketplace,Bank Transfer
ORD003904,CUST02449,PROD0104,2025-08-11,Dammam,Saudi Arabia,Electronics,Smartwatch,4,247.29,0.0,989.16,675.51,313.65,Completed,Marketplace,Card
ORD003905,CUST00859,PROD0603,2025-01-03,Dubai,UAE,Sports,Dumbbells,2,1640.51,0.2,2624.82,1578.46,1046.36,Completed,Marketplace,Card
ORD003906,CUST01911,PROD0101,2026-06-02,Dammam,Saudi Arabia,Electronics,Smartphone,2,388.29,0.1,698.92,540.5,158.42,Completed,Marketplace,Cash
ORD003907,CUST00970,PROD0404,2025-04-03,Riyadh,Saudi Arabia,Beauty,Hair Dryer,3,1494.32,0.05,4258.81,2661.26,1597.55,Completed,Online,Card
ORD003908,CUST01075,PROD0401,2026-06-04,Jeddah,Saudi Arabia,Beauty,Perfume,2,2352.72,0.2,3764.35,2561.39,1202.96,Completed,Online,Wallet
ORD003909,CUST01726,PROD0402,2026-03-04,Riyadh,Saudi Arabia,Beauty,Skincare Set,1,1090.37,0.0,1090.37,737.24,353.13,Completed,Online,Card
ORD003910,CUST02429,PROD0301,2026-05-08,Riyadh,Saudi Arabia,Fashion,Abaya,3,548.81,0.2,1317.14,1052.35,264.79,Completed,Online,Wallet
ORD003911,CUST01940,PROD0302,2025-08-23,Sharjah,UAE,Fashion,Sneakers,2,2161.87,0.15,3675.18,2824.07,851.11,Completed,Marketplace,Wallet
ORD003912,CUST00489,PROD0102,2026-09-12,Jeddah,Saudi Arabia,Electronics,Laptop,3,1161.28,0.0,3483.84,2335.99,1147.85,Returned,Marketplace,Cash
ORD003913,CUST01568,PROD0201,2025-06-10,Sharjah,UAE,Home Appliances,Air Conditioner,4,1298.14,0.2,4154.05,2918.61,1235.44,Cancelled,Retail Store,Cash
ORD003914,CUST00526,PROD0602,2026-12-22,Dammam,Saudi Arabia,Sports,Running Shoes,5,1063.68,0.15,4520.64,3126.46,1394.18,Returned,Online,Bank Transfer
ORD003915,CUST01111,PROD0302,2025-11-27,Jeddah,Saudi Arabia,Fashion,Sneakers,3,931.57,0.2,2235.77,1773.62,462.15,Returned,Retail Store,Bank Transfer
ORD003916,CUST01832,PROD0502,2025-11-29,Dammam,Saudi Arabia,Grocery,Dates,3,1655.59,0.15,4221.75,3330.8,890.95,Cancelled,Online,Cash
ORD003917,CUST01617,PROD0403,2025-02-19,Sharjah,UAE,Beauty,Makeup Kit,5,115.56,0.0,577.8,343.73,234.07,Completed,Marketplace,Cash
ORD003918,CUST00067,PROD0301,2026-06-07,Riyadh,Saudi Arabia,Fashion,Abaya,5,69.19,0.2,276.76,222.51,54.25,Cancelled,Marketplace,Cash
ORD003919,CUST01889,PROD0402,2026-10-30,Riyadh,Saudi Arabia,Beauty,Skincare Set,2,1122.89,0.15,1908.91,1193.38,715.53,Completed,Retail Store,Card
ORD003920,CUST00725,PROD0204,2026-05-07,Dubai,UAE,Home Appliances,Vacuum Cleaner,1,273.24,0.15,232.25,149.54,82.71,Completed,Online,Wallet
ORD003921,CUST01126,PROD0603,2026-08-05,Dubai,UAE,Sports,Dumbbells,4,582.13,0.0,2328.52,1320.84,1007.68,Completed,Marketplace,Bank Transfer
ORD003922,CUST00756,PROD0203,2026-11-12,Jubail,Saudi Arabia,Home Appliances,Microwave,3,2436.86,0.2,5848.46,4388.47,1459.99,Completed,Online,Bank Transfer
ORD003923,CUST00832,PROD0103,2025-09-29,Abu Dhabi,UAE,Electronics,Headphones,5,344.47,0.15,1464.0,927.52,536.48,Completed,Online,Card
ORD003924,CUST00232,PROD0401,2026-08-03,Jubail,Saudi Arabia,Beauty,Perfume,4,242.5,0.15,824.5,689.51,134.99,Cancelled,Retail Store,Card
ORD003925,CUST01870,PROD0601,2025-09-09,Jeddah,Saudi Arabia,Sports,Yoga Mat,3,641.75,0.15,1636.46,973.1,663.36,Returned,Online,Bank Transfer
ORD003926,CUST00693,PROD0601,2026-07-14,Abu Dhabi,UAE,Sports,Yoga Mat,2,1938.74,0.1,3489.73,2442.98,1046.75,Completed,Online,Wallet
ORD003927,CUST00256,PROD0403,2026-11-27,Abu Dhabi,UAE,Beauty,Makeup Kit,2,882.65,0.15,1500.5,846.72,653.78,Cancelled,Retail Store,Card
ORD003928,CUST01017,PROD0402,2026-11-30,Riyadh,Saudi Arabia,Beauty,Skincare Set,3,2312.18,0.05,6589.71,5132.1,1457.61,Completed,Retail Store,Cash
ORD003929,CUST02022,PROD0201,2025-03-31,Abu Dhabi,UAE,Home Appliances,Air Conditioner,5,1042.12,0.2,4168.48,3309.64,858.84,Completed,Online,Card
ORD003930,CUST00579,PROD0404,2026-03-22,Dammam,Saudi Arabia,Beauty,Hair Dryer,1,1290.39,0.0,1290.39,886.22,404.17,Completed,Marketplace,Wallet
ORD003931,CUST02094,PROD0103,2025-11-28,Dubai,UAE,Electronics,Headphones,1,1899.77,0.0,1899.77,1265.26,634.51,Completed,Online,Wallet
ORD003932,CUST01741,PROD0402,2025-05-19,Jeddah,Saudi Arabia,Beauty,Skincare Set,3,2243.87,0.15,5721.87,3964.89,1756.98,Returned,Retail Store,Bank Transfer
ORD003933,CUST02352,PROD0201,2025-12-23,Abu Dhabi,UAE,Home Appliances,Air Conditioner,2,853.42,0.15,1450.81,816.57,634.24,Cancelled,Retail Store,Cash
ORD003934,CUST01504,PROD0402,2026-08-24,Dammam,Saudi Arabia,Beauty,Skincare Set,3,2070.37,0.1,5590.0,3900.99,1689.01,Cancelled,Retail Store,Cash
ORD003935,CUST01939,PROD0604,2025-10-01,Jubail,Saudi Arabia,Sports,Fitness Tracker,5,307.34,0.05,1459.86,934.4,525.46,Cancelled,Online,Bank Transfer
ORD003936,CUST00332,PROD0101,2025-01-19,Jeddah,Saudi Arabia,Electronics,Smartphone,1,85.59,0.05,81.31,45.56,35.75,Completed,Marketplace,Cash
ORD003937,CUST01732,PROD0204,2025-11-07,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,3,1754.08,0.05,4999.13,3729.45,1269.68,Completed,Online,Card
ORD003938,CUST00923,PROD0101,2025-06-03,Jeddah,Saudi Arabia,Electronics,Smartphone,5,2308.79,0.1,10389.56,6349.98,4039.58,Completed,Online,Bank Transfer
ORD003939,CUST01767,PROD0501,2026-01-25,Riyadh,Saudi Arabia,Grocery,Coffee,3,1226.07,0.1,3310.39,2278.15,1032.24,Cancelled,Marketplace,Bank Transfer
ORD003940,CUST01518,PROD0201,2025-09-17,Abu Dhabi,UAE,Home Appliances,Air Conditioner,3,1619.59,0.1,4372.89,2608.91,1763.98,Cancelled,Marketplace,Bank Transfer
ORD003941,CUST00855,PROD0403,2026-09-12,Riyadh,Saudi Arabia,Beauty,Makeup Kit,3,442.81,0.1,1195.59,711.84,483.75,Completed,Marketplace,Card
ORD003942,CUST00554,PROD0502,2026-07-25,Abu Dhabi,UAE,Grocery,Dates,3,805.01,0.05,2294.28,1705.2,589.08,Completed,Retail Store,Wallet
ORD003943,CUST01301,PROD0401,2025-05-05,Abu Dhabi,UAE,Beauty,Perfume,5,2286.13,0.05,10859.12,9170.86,1688.26,Completed,Retail Store,Bank Transfer
ORD003944,CUST02215,PROD0602,2025-12-20,Riyadh,Saudi Arabia,Sports,Running Shoes,1,1146.07,0.0,1146.07,940.69,205.38,Cancelled,Retail Store,Cash
ORD003945,CUST00142,PROD0602,2025-09-30,Dammam,Saudi Arabia,Sports,Running Shoes,5,1686.63,0.15,7168.18,4929.37,2238.81,Returned,Marketplace,Bank Transfer
ORD003946,CUST00086,PROD0204,2026-09-11,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,89.9,0.0,89.9,72.58,17.32,Completed,Marketplace,Bank Transfer
ORD003947,CUST01563,PROD0604,2025-09-02,Riyadh,Saudi Arabia,Sports,Fitness Tracker,3,1593.03,0.1,4301.18,3519.92,781.26,Cancelled,Online,Bank Transfer
ORD003948,CUST01448,PROD0404,2026-03-26,Sharjah,UAE,Beauty,Hair Dryer,5,554.73,0.05,2634.97,1706.42,928.55,Cancelled,Online,Card
ORD003949,CUST01640,PROD0403,2025-09-04,Jubail,Saudi Arabia,Beauty,Makeup Kit,3,327.44,0.05,933.2,702.59,230.61,Completed,Marketplace,Cash
ORD003950,CUST02007,PROD0604,2026-06-04,Riyadh,Saudi Arabia,Sports,Fitness Tracker,5,204.6,0.0,1023.0,672.72,350.28,Returned,Marketplace,Cash
ORD003951,CUST01710,PROD0304,2025-05-21,Riyadh,Saudi Arabia,Fashion,Handbag,1,844.38,0.0,844.38,603.59,240.79,Completed,Marketplace,Wallet
ORD003952,CUST02355,PROD0503,2025-12-28,Riyadh,Saudi Arabia,Grocery,Snacks,5,2136.88,0.05,10150.18,8165.7,1984.48,Completed,Online,Card
ORD003953,CUST01539,PROD0501,2025-01-08,Dammam,Saudi Arabia,Grocery,Coffee,5,63.68,0.0,318.4,227.56,90.84,Returned,Online,Wallet
